"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",136,"136. Govt.   Girls Primary School.    164/GB.(Female)  (P)",CHAK 164/GB  NAJARPUR,162030513,,,,0,375,375,,,
"",,,CHAK 164/GB  NAJARPUR,162030514,,,,0,416,416,,,
"",,TOTAL,,0,791,791,0,2,2,,,,
"",137,"137. Govt.   Model Primary School-II New abadi.161/GB.    (Combined)  (P)",CHAK 161/GB  RAMGARH,162030601,,,,150,113,263,,,
"",,,CHAK 161/GB  RAMGARH,162030602,,,,462,311,773,,,
"",,TOTAL,,612,424,1036,1,1,2,,,,
"",138,"138. Govt.    Model Primary School.    161/GB.Old Abadi (Combined) (P)",CHAK 161/GB  RAMGARH,162030603,,,,493,346,839,,,
"",,,CHAK 161/GB  RAMGARH,162030604,,,,427,421,848,,,
"",,TOTAL,,920,767,1687,2,2,4,,,,
"",139,139. Govt Elementry School.    162/GB.   (Male)  (P),CHAK 162/GB  PUNUNPIND,162030605,,,,882,0,882,,,
"",,,CHAK 162/GB  PUNUNPIND,162030606,,,,594,0,594,,,
"",,TOTAL,,1476,0,1476,3,0,3,,,,
"",140,"140. Girls High School.    162/GB.(Female)  (P)",CHAK 162/GB  PUNUNPIND,162030605,,,,0,665,665,,,
"",,,CHAK 162/GB  PUNUNPIND,162030606,,,,0,492,492,,,
"",,TOTAL,,0,1157,1157,0,2,2,,,,
"",141,"141. Govt.   Boys Primary School.    180/GB.(Male)  (P)","CHAK 180/GB  QILA NATHUSINGH",162030607,,,,234,0,234,,,
"",,,"CHAK 180/GB  QILA NATHUSINGH",162030609,,,,871,0,871,,,
"",,TOTAL,,1105,0,1105,2,0,2,,,,
"",142,"142. Govt.   Boys Primary School.    180/GB.(Combined)(P)","CHAK 180/GB  QILA NATHUSINGH",162030608,,,,603,386,989,,,
"",,TOTAL,,603,386,989,1,1,2,,,,
"",143,"143. Govt.   Girls Elementary School.    180/GB.(Female)  (P)","CHAK 180/GB  QILA NATHUSINGH",162030607,,,,0,132,132,,,
"",,,"CHAK 180/GB  QILA NATHUSINGH",162030609,,,,0,684,684,,,
"",,TOTAL,,0,816,816,0,2,2,,,,
"",144,"144. Govt.   Boys High school.    181/GB.(Male)  (P)",CHAK 181/GB  ARAIANWALI,162030610,,,,431,0,431,,,
"",,CHAK 181/GB  ARAIANWALI,162030611,,,,775,0,775,,,,
"",,TOTAL,,1206,0,1206,2,0,2,,,,
"145. Govt.   Girls Elementary School.    181/GB.(Female)  (P)",CHAK 181/GB  ARAIANWALI,162030610,,,,0,297,297,,,,,
CHAK 181/GB  ARAIANWALI,162030611,,,,0,638,638,,,,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",146,"146. Govt.   Boys Primary School.    518/GB.(Male)  (P)",CHAK 518/GB  GOBIND GARH,162030612,,,,418,0,418,,,
"",,,CHAK 518/GB  GOBIND GARH,162030613,,,,591,0,591,,,
"",,TOTAL,,1009,0,1009,2,0,2,,,,
"",147,"147. Govt.   Girls Primary School.    518/GB.(Female)  (P)",CHAK 518/GB  GOBIND GARH,162030612,,,,0,281,281,,,
"",,,CHAK 518/GB  GOBIND GARH,162030613,,,,0,419,419,,,
"",,TOTAL,,0,700,700,0,2,2,,,,
"",148,"148. Office Union Council  245/GB.   (Combined)(T)","245/GB       TALWANDIBHATIAN",162030701,,,,157,81,238,,,
"",,,"245/GB       TALWANDIBHATIAN",162030710,,,,282,183,465,,,
"",,,"245/GB       TALWANDIBHATIAN",162030702,,,,318,299,617,,,
"",,TOTAL,,757,563,1320,2,1,3,,,,
"",149,"149. Govt.   Boys Primary School.    245/GB.(Male)  (P)",245/GB       TALWANDI,162030703,,,,389,0,389,,,
"",,,"245/GB       TALWANDIBHATIAN",162030704,,,,204,0,204,,,
"",,,"245/GB       TALWANDIBHATIAN",162030705,,,,329,0,329,,,
"",,,"245/GB       TALWANDIBHATIAN",162030711,,,,226,0,226,,,
"",,TOTAL,,1148,0,1148,2,0,2,,,,
"",150,"150. Govt.   Girls Elementary School.    245/GB.(Female)  (P)",245/GB       TALWANDI,162030703,,,,0,314,314,,,
"",,,"245/GB       TALWANDIBHATIAN",162030704,,,,0,164,164,,,
"",,,"245/GB       TALWANDIBHATIAN",162030705,,,,0,264,264,,,
"",,,"245/GB       TALWANDIBHATIAN",162030711,,,,0,107,107,,,
"",,TOTAL,,0,849,849,0,2,2,,,,
"",151,"151. Govt.   Boys Elemantary School.    244/GB.Kalan  (Combined)(P)",244/GB       NOORE WAL,162030706,,,,655,543,1198,,,
"",,TOTAL,,655,543,1198,1,1,2,,,,
"",152,"152. Govt.   Boys Elemantary School.    244/GB.Kalan (Combined) (P)",244/GB       NOORE WAL,162030707,,,,327,283,610,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",153,"153. Govt.   Girls  Elemantary School.    244/GB.Khurd (Combined) (P)",244/GB       NOORE WAL,162030708,,,,307,257,564,,,
"",,,244/GB       NOORE WAL,162030709,,,,272,223,495,,,
"",,TOTAL,,579,480,1059,1,1,2,,,,
"",154,"154. Govt.   Boys Primary School.    246/GBPartabpura.   .    (Combined) (P)",246/GB       PURTABPURA,162030801,,,,463,404,867,,,
"",,,246/GB       PURTABPURA,162030802,,,,190,164,354,,,
"",,TOTAL,,653,568,1221,1,1,2,,,,
"",155,"155. Govt.   Model Primary School.    246/GB.Basti Danashmandan.    (Male)  (P)",246/GB       PURTABPURA,162030803,,,,574,0,574,,,
"",,,246/GB      PURTABPURA,162030804,,,,399,0,399,,,
"",,TOTAL,,973,0,973,2,0,2,,,,
"",156,"156. Govt.   Model Primary School.    246/GB.Basti Danashmandan.    (Female)  (P)",246/GB       PURTABPURA,162030803,,,,0,498,498,,,
"",,,246/GB      PURTABPURA,162030804,,,,0,357,357,,,
"",,TOTAL,,0,855,855,0,2,2,,,,
"",157,"157. Boys High School.    248/GB.(Male)  (P)",248/GB       MALARY,162030805,,,,511,0,511,,,
"",,,248/GB       MALARY,162030806,,,,539,0,539,,,
"",,,248/GB       MALARY,162030807,,,,359,0,359,,,
"",,TOTAL,,1409,0,1409,3,0,3,,,,
"",158,"158. Govt.   Girls High School.    248/GB.(Female)  (P)",248/GB       MALARY,162030805,,,,0,447,447,,,
"",,,248/GB       MALARY,162030806,,,,0,409,409,,,
"",,,248/GB       MALARY,162030807,,,,0,286,286,,,
"",,TOTAL,,0,1142,1142,0,2,2,,,,
"",159,"159. Govt.   Boys High school.    178/GB.(Male)  (P)",CHAK 178/GB BURJ ARAIAN,162030901,,,,581,0,581,,,
"",,,CHAK 178/GB BURJ ARAIAN,162030902,,,,381,0,381,,,
"",,,CHAK 178/GB BURJ ARAIAN,162030903,,,,349,0,349,,,
"",,,CHAK 178/GB BURJ ARAIAN,162030912,,,,430,0,430,,,
"",,TOTAL,,1741,0,1741,4,0,4,,,,
"",160,"160. Govt.   Girls High School.    178/GB.(Female)  (P)",CHAK 178/GB BURJ ARAIAN,162030901,,,,0,491,491,,,
CHAK 178/GB BURJ ARAIAN,162030902,,,,0,327,327,,,,,,
CHAK 178/GB BURJ ARAIAN,162030903,,,,0,260,260,,,,,,
CHAK 178/GB BURJ ARAIAN,162030912,,,,0,309,309,,,,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",161,"161. Govt.   Boys Primary School.    241/GB.(Combined) Garha  (P)",CHAK 241/GB  GARH,162030904,,,,755,629,1384,,,
"",,TOTAL,,755,629,1384,2,1,3,,,,
"",162,"162. Govt.   Girls Primary School.    241/GB.(Combined) Berahm  (P)",CHAK 241/GB  GARH,162030905,,,,409,337,746,,,
"",,,CHAK 241/GB  GARH,162030906,,,,276,250,526,,,
"",,TOTAL,,685,587,1272,2,1,3,,,,
"",163,"163. Boys  Elemantary School.    242/GB.(Male)  (P)",CHAK 242/GB  NURPUR,162030907,,,,396,0,396,,,
"",,,CHAK 242/GB  NURPUR,162030908,,,,815,0,815,,,
"",,TOTAL,,1211,0,1211,2,0,2,,,,
"",164,"164. Girls High School.    242/GB.(Female)  (P)",CHAK 242/GB  NURPUR,162030907,,,,0,320,320,,,
"",,,CHAK 242/GB  NURPUR,162030908,,,,0,678,678,,,
"",,TOTAL,,0,998,998,0,2,2,,,,
"",165,"165. Govt.   Boys Primary school.    243/GB.(Male)  (P)",CHAK 243/GB  KALYANPUR,162030909,,,,362,0,362,,,
"",,,CHAK 243/GB  KALYANPUR,162030910,,,,417,0,417,,,
"",,,CHAK 243/GB  KALYANPUR,162030911,,,,592,0,592,,,
"",,TOTAL,,1371,0,1371,3,0,3,,,,
"",166,"166. Govt.   Girls Elementary School.    243/GB(Female)  (P)",CHAK 243/GB  KALYANPUR,162030909,,,,0,253,253,,,
"",,,CHAK 243/GB  KALYANPUR,162030910,,,,0,351,351,,,
"",,,CHAK 243/GB  KALYANPUR,162030911,,,,0,488,488,,,
"",,TOTAL,,0,1092,1092,0,2,2,,,,
"",167,167. Girls Primary School.    364/JB (Combined) (P),CHAK 364/JB SHAMSHER PUR,162040101,,,,451,350,801,,,
"",,TOTAL,,451,350,801,1,1,2,,,,
"",168,168. Girls Primary School.    364/JB (Combined) (P),CHAK 364/JB SHAMSHER PUR,162040102,,,,507,343,850,,,
"",,TOTAL,,507,343,850,1,1,2,,,,
"",169,"169. Boys Primary School.    363/JB.(Male)  (P)","CHAK 363/JB  NAWANBOMBAY",162040104,,,,338,0,338,,,
"",,TOTAL,,338,0,338,2,0,2,,,,
"",170,"170. Girls Primary School.    363/JB.(Female)  (P) Darwala","CHAK 363/JB  NAWANBOMBAY",162040104,,,,0,297,297,,,
"",,TOTAL,,0,297,297,0,1,1,,,,
"",171,"171. Girls Community School 363/JB.    Bahamaniwala (Male)  (P)",CHAK 363/JB  NAWAN,162040105,,,,445,0,445,,,
"CHAK 363/JB  NAWANBOMBAY",162040106,,,,721,0,721,,,,,,
"CHAK 363/JB  NAWANBOMBAY",162040107,,,,17,0,17,,,,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",172,"172. Boys Primary School 363/JB.    Bahamani wala(Female)  (P)",CHAK 363/JB  NAWAN,162040105,,,,0,326,326,,,
"",,,"CHAK 363/JB  NAWANBOMBAY",162040106,,,,0,577,577,,,
"",,,"CHAK 363/JB  NAWANBOMBAY",162040107,,,,0,5,5,,,
"",,TOTAL,,0,908,908,0,2,2,,,,
"",173,"173. Govt Model Primary School 96/JB.(Male)  (P)",CHAK 096/JB SAHOO GILL,162040301,,,,278,0,278,,,
"",,,CHAK 096/JB SAHOO GILL,162040302,,,,394,0,394,,,
"",,,CHAK 096/JB SAHOO GILL,162040303,,,,277,0,277,,,
"",,,CHAK 096/JB SAHOO GILL,162040304,,,,478,0,478,,,
"",,TOTAL,,1427,0,1427,3,0,3,,,,
"",174,"174. Govt Model Primary School 96/JB.(Female)  (P)",CHAK 096/JB SAHOO GILL,162040301,,,,0,248,248,,,
"",,,CHAK 096/JB SAHOO GILL,162040302,,,,0,320,320,,,
"",,,CHAK 096/JB SAHOO GILL,162040303,,,,0,256,256,,,
"",,,CHAK 096/JB SAHOO GILL,162040304,,,,0,422,422,,,
"",,TOTAL,,0,1246,1246,0,3,3,,,,
"",175,"175. Boys High School.   97/JB.(Male)  (P)",CHAK 097/JB MANGAL,162040305,,,,387,0,387,,,
"",,,CHAK 097/JB MANGAL,162040306,,,,591,0,591,,,
"",,,CHAK 097/JB MANGAL,162040307,,,,424,0,424,,,
"",,TOTAL,,1402,0,1402,3,0,3,,,,
"",176,"176. Girls Elemantary School 97/JB.(Female)  (P)",CHAK 097/JB MANGAL,162040305,,,,0,291,291,,,
"",,,CHAK 097/JB MANGAL,162040306,,,,0,523,523,,,
"",,,CHAK 097/JB MANGAL,162040307,,,,0,325,325,,,
"",,TOTAL,,0,1139,1139,0,2,2,,,,
"",177,"177. Boys Primary School.   278/RB.(Male)  (P)",CHAK 278/RB  NANEWALA,162040308,,,,293,0,293,,,
"",,,CHAK 278/RB  NANEWALA,162040309,,,,235,0,235,,,
"",,,CHAK 278/RB  NANEWALA,162040310,,,,498,0,498,,,
"",,TOTAL,,1026,0,1026,2,0,2,,,,
"",178,"178. Girls Primary School 278/RB.(Female)  (P)",CHAK 278/RB  NANEWALA,162040308,,,,0,212,212,,,
"",,,CHAK 278/RB  NANEWALA,162040309,,,,0,226,226,,,
"",,,CHAK 278/RB  NANEWALA,162040310,,,,0,382,382,,,
"",,TOTAL,,0,820,820,0,2,2,,,,
"",179,"179. Govt.   Boys Primary School.    366/JB.(Male)  (P)",CHAK 366/JB  DEEDARPUR,162040401,,,,466,0,466,,,
"",,,CHAK 366/JB  DEEDARPUR,162040402,,,,572,0,572,,,
"",,TOTAL,,1038,0,1038,2,0,2,,,,
"",180,"180. Govt.   Girls Primary School.    366/JB.(Female)  (P)",CHAK 366/JB  DEEDARPUR,162040401,,,,0,405,405,,,
CHAK 366/JB  DEEDARPUR,162040402,,,,0,477,477,,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",181,"181. Boys Primary School.    98/JB.(Male)  (P)",CHAK 098/JB  KOHLI,162040403,,,,608,0,608,,,
"",,,CHAK 098/JB  KOHLI,162040404,,,,391,0,391,,,
"",,,CHAK 098/JB  KOHLI,162040405,,,,611,0,611,,,
"",,TOTAL,,1610,0,1610,4,0,4,,,,
"",182,"182. Girls Elementary School.    98/JB(Female)  (P)",CHAK 098/JB  KOHLI,162040403,,,,0,367,367,,,
"",,,CHAK 098/JB  KOHLI,162040404,,,,0,264,264,,,
"",,CHAK 098/JB  KOHLI,162040405,,,,0,382,382,,,,
"",183,"183. Girls Middle School.    297/JB.(Male)  (P)",CHAK 297/JB  GALFGARH,162050101,,,,383,0,383,,,
"",,,CHAK 297/JB  GALFGARH,162050103,,,,619,0,619,,,
"",,TOTAL,,1002,0,1002,0,3,3,,,,
"",184,"184. Boys Primary School.    297/JB.    (Combined)(P)",CHAK 297/JB  GALFGARH,162050102,,,,641,545,1186,,,
"",,TOTAL,,641,545,1186,2,1,3,,,,
"",185,"185. Girls Elementery School.    297/JB.(Female)  (P)",CHAK 297/JB  GALFGARH,162050101,,,,0,346,346,,,
"",,,CHAK 297/JB  GALFGARH,162050103,,,,0,440,440,,,
"",,TOTAL,,0,786,786,0,2,2,,,,
"",186,"186. Boys Primary School.    300/JB.(Male)  (P)",CHAK 300/JB  DAURANPUR,162050104,,,,777,0,777,,,
"",,,CHAK 300/JB  DAURANPUR,162050105,,,,536,0,536,,,
"",,TOTAL,,1313,0,1313,3,0,3,,,,
"",187,"187. Girls Primary School.    300/JB.(Female)  (P)",CHAK 300/JB  DAURANPUR,162050104,,,,0,627,627,,,
"",,,CHAK 300/JB  DAURANPUR,162050105,,,,0,373,373,,,
"",,TOTAL,,0,1000,1000,0,2,2,,,,
"",188,"188. Boys Primary School.    296/JB.    (Combined)(P)",CHAK 296/JB,162050106,,,,202,123,325,,,
"",,,CHAK 296/JB,162050107,,,,120,103,223,,,
"",,TOTAL,,322,226,548,1,1,2,,,,
"",189,"189. Boys Primary School.    298/JB.    (Combined)(P)",CHAK 298/JB KOT BRANDERT,162050201,,,,324,257,581,,,
"",,,CHAK 298/JB KOT BRANDERT,162050202,,,,336,285,621,,,
"",,TOTAL,,660,542,1202,2,1,3,,,,
"",190,"190. Girls Elemantary School.    298/JB.(Male)  (P)",CHAK 298/JB KOT BRANDERT,162050203,,,,509,0,509,,,
"",,,CHAK 298/JB KOT BRANDERT,162050204,,,,726,0,726,,,
"",,TOTAL,,1235,0,1235,2,0,2,,,,
"",191,"191. Girls Elemantary School.    298/JB.(Combined)  (P)",CHAK 298/JB KOT BRANDERT,162050205,,,,605,479,1084,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voters on theelectoral roll in case ofelectoral area isbifurcated","Number of Voters assignedto Polling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"Census BlockCode",Name of electoral area,"CensusBlock Code",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",192,"192. Girls Primary School.    298/JB.(Female)  (P)",CHAK 298/JB KOT BRANDERT,162050203,,,,0,433,433,,,
"",,,CHAK 298/JB KOT BRANDERT,162050204,,,,0,563,569,,,
"",,TOTAL,,0,996,996,0,2,2,,,,
"",193,"193. Boys Primary School.    299/JB.(Male)  (P)",CHAK 299/JB KOT RABART,162050206,,,,509,0,509,,,
"",,,CHAK 299/JB KOT RABART,162050207,,,,467,0,467,,,
"",,,CHAK 299/JB KOT RABART,162050208,,,,218,0,218,,,
"",,TOTAL,,1194,0,1194,2,0,2,,,,
"",194,"194. Govt.   G .   C.     E  School.    299/JB.(Female)  (P)",CHAK 299/JB KOT RABART,162050206,,,,0,401,401,,,
"",,,CHAK 299/JB KOT RABART,162050207,,,,0,380,380,,,
"",,,CHAK 299/JB KOT RABART,162050208,,,,0,144,144,,,
"",,TOTAL,,0,925,925,0,2,2,,,,
"",195,"195. Boys High school.    301/JB.(Male)  (P)",CHAK 301/JB FARKIS,162050209,,,,372,0,372,,,
"",,,CHAK 301/JB FARKIS,162050210,,,,510,0,510,,,
"",,,CHAK 301/JB FARKIS,162050211,,,,504,0,504,,,
"",,TOTAL,,1386,0,1386,3,0,3,,,,
"",196,"196. Girls High School.    301/JB.(Female)  (P)",CHAK 301/JB FARKIS,162050209,,,,0,317,317,,,
"",,CHAK 301/JB FARKIS,162050210,,,,0,392,392,,,,
"",,CHAK 301/JB FARKIS,162050211,,,,0,350,350,,,,
"",,TOTAL,,0,1059,1059,0,2,2,,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voterson the electoralroll in case ofelectoral area is","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"CensusBlock Code",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",1,"1. Govt.   Girls Primary School.    263/GB.   TobaTek Singh (Combined)    (P)",Chak No. 263/GB.,160040401,,,,389,300,689,,,
"",,TOTAL,,389,300,689,1,1,2,,,,
"",2,"2. Govt.   Girls Primary School.    263/GB.   TobaTek Singh (Combined)    (P)",Chak No. 263/GB.,160040402,,,,637,550,1187,,,
"",,TOTAL,,637,550,1187,2,1,3,,,,
"",3,"3. Govt.   Boys Primary School.    264/GB.   TobaTek Singh(Combined) (P)",Chak No. 264/GB.,160040405,,,,316,282,598,,,
"",,TOTAL,,316,282,598,2,2,4,,,,
"",4,"4. Govt.   Girls Elementary School.     264/GB.Toba Tek Singh(Combined) (P)",Chak No. 264/GB.,160040406,,,,574,428,1002,,,
"",,TOTAL,,574,428,1002,2,1,3,,,,
"",5,"5. Govt.   Boys Primary School.    265/GB.   TobaTek Singh(Combined) (P)",Chak No. 265/GB.,160040403,,,,460,370,830,,,
"",,TOTAL,,460,370,830,1,1,2,,,,
"",6,"6. Govt.   Girls Primary School.    265/GB.   TobaTek Singh(Combined) (P)",Chak No. 265/GB.,160040404,,,,514,443,957,,,
"",,TOTAL,,514,443,957,1,1,2,,,,
"",7,"7. Govt.   Boys Primary School.    287/GB.   TobaTek Singh(Combined)   (P)",Chak No. 287/GB.,160040407,,,,270,216,486,,,
"",,,Chak No. 287/GB.,160040408,,,,549,435,984,,,
"",,TOTAL,,819,651,1470,2,2,4,,,,
"",8,"8. Govt Boys Primay School 287/GB.    Toba TekSingh(Combined)",Chak No. 287/GB.,160040409,,,,450,383,833,,,
"",TOTAL,,450,383,833,1,1,2,,,,,
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voterson the electoralroll in case ofelectoral area is","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"CensusBlock Code",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",9,"9. Govt.   Boys Primary School. 268/GB.(Combined) (P)",Chak No. 268/GB,160040806,,,,596,472,1068,,,
"",,TOTAL,,596,472,1068,2,1,3,,,,
"",10,"10. Govt.   Girls Elementary School.    268/GB.(Combined) (P)",Chak No. 268/GB,160040807,,,,467,344,811,,,
"",,TOTAL,,467,344,811,1,1,2,,,,
"",11,"11. Govt.   Boys Primary School.    266/GB.(Male) (P)",Chak No. 266/GB,160040801,,,,358,0,358,,,
"",,,Chak No. 266/GB,160040802,,,,178,0,178,,,
"",,,Chak No. 266/GB,160040803,,,,191,0,191,,,
"",,,Chak No. 266/GB,160040804,,,,205,0,205,,,
"",,,Chak No. 266/GB,160040805,,,,371,0,371,,,
"",,TOTAL,,1303,0,1303,4,0,4,,,,
"",12,"12. Govt.   Girls Primary School.266/GB(Female) (P)",Chak No. 266/GB,160040801,,,,0,293,293,,,
"",,,Chak No. 266/GB,160040802,,,,0,139,139,,,
"",,,Chak No. 266/GB,160040803,,,,0,141,141,,,
"",,,Chak No. 266/GB,160040804,,,,0,153,153,,,
"",,,Chak No. 266/GB,160040805,,,,0,270,270,,,
"",,TOTAL,,0,996,996,0,2,2,,,,
"",13,"13. Govt. Boys High School. 269/GB.(Male) (P)",Chak No. 269/GB,160040808,,,,532,0,532,,,
"",,,Chak No. 269/GB,160040809,,,,592,0,592,,,
"",,TOTAL,,1124,0,1124,3,0,3,,,,
"",14,"14. Govt.   Girls Primary School.    269/GB.(Female)  (P)",Chak No. 269/GB.,160040808,,,,0,456,456,,,
"",,,Chak No. 269/GB.,160040809,,,,0,487,487,,,
"",,TOTAL,,0,943,943,0,2,2,,,,
"",15,"15. Union Council Office.   Chak No.    269/GB.(Combined) (P)",Chak No.269/GB.,160040810,,,,234,149,383,,,
"",,,Chak No.269/GB.,160040811,,,,418,323,741,,,
"",,TOTAL,,652,472,1124,2,1,3,,,,
"",16,"16. Union Council Office.   Chak No.    269/GB.(Combined) (P)",Chak No.269/GB.,160040812,,,,385,363,748,,,
"",,TOTAL,,385,363,748,1,1,2,,,,
"",17,"17. Govt.   Boys Primary School.    270/GB.(Male)  (P)",Chak No. 270/GB.,160040901,,,,395,0,395,,,
Chak No. 270/GB.,160040902,,,,458,0,458,,,,,,
Chak No. 270/GB.,160040903,,,,413,0,413,,,,,,
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"",Sr.No,No. and Name of Polling Station,In Case of Rural Areas,In Case of Urban Areas,"S.No. of Voterson the electoralroll in case ofelectoral area is","Number of Voters assigned toPolling Station",Number of Polling Booths,,,,,,
"",,,Name of electoral area,"CensusBlock Code",Name of electoral area,"Census BlockCode",Male,Female,Total,Male,Female,Total,
"",1,2,3,4,5,6,7,8,9,10,11,12,13
"",18,"18. Govt.   Girls Primary School.    270/GB.(Female)  (P)",Chak No. 270/GB.,160040901,,,,0,278,278,,,
"",,,Chak No. 270/GB.,160040902,,,,0,288,288,,,
"",,,Chak No. 270/GB.,160040903,,,,0,292,292,,,
"",,TOTAL,,0,858,858,0,2,2,,,,
"",19,"19. Govt.   Boys Primary School.    271/GB.(Male)  (P)",Chak No. 271/GB.,160040904,,,,389,0,389,,,
"",,,Chak No. 271/GB.,160040905,,,,701,0,701,,,
"",,,Chak No. 271/GB.,160040906,,,,345,0,345,,,
"",,TOTAL,,1435,0,1435,3,0,3,,,,
"",20,"20. Govt.   Girls Elementary School.    271/GB.(Female)  (P)",Chak No. 271/GB.,160040904,,,,0,324,324,,,
"",,,Chak No. 271/GB.,160040905,,,,0,495,495,,,
"",,,Chak No. 271/GB.,160040906,,,,0,260,260,,,
"",,TOTAL,,0,1079,1079,0,2,2,,,,
"",21,"21. Govt.   Boys Primary  School.    187/GB.(Combined)   (P)",Chak No. 187/GB.,160040907,,,,352,234,586,,,
"",,,Chak No. 187/GB.,160040908,,,,414,285,699,,,
"",,TOTAL,,766,519,1285,2,1,3,,,,
"",22,"22. Govt.   Boys Primary  School.    187/GB.(Male)  (P)",Chak No. 187/GB.,160040909,,,,641,0,641,,,
